GCA_000175255.2	GCA_000175255.2.fna	bacteria01618	bacteria01618.fna
GCA_000175295.2	GCA_000175295.2.fna	bacteria01619	bacteria01619.fna
GCA_000175575.2	GCA_000175575.2.fna	bacteria01620	bacteria01620.fna
GCA_000175935.2	GCA_000175935.2.fna	bacteria01621	bacteria01621.fna
GCA_000176035.2	GCA_000176035.2.fna	bacteria01622	bacteria01622.fna
GCA_000176115.2	GCA_000176115.2.fna	bacteria01623	bacteria01623.fna
GCA_000176835.2	GCA_000176835.2.fna	bacteria01624	bacteria01624.fna
GCA_000176855.2	GCA_000176855.2.fna	bacteria01625	bacteria01625.fna
GCA_000176915.2	GCA_000176915.2.fna	bacteria01626	bacteria01626.fna
GCA_000176935.3	GCA_000176935.3.fna	bacteria01627	bacteria01627.fna
GCA_000177195.2	GCA_000177195.2.fna	bacteria01628	bacteria01628.fna
GCA_000177235.2	GCA_000177235.2.fna	bacteria01629	bacteria01629.fna
GCA_000177255.2	GCA_000177255.2.fna	bacteria01630	bacteria01630.fna
GCA_000177535.2	GCA_000177535.2.fna	bacteria01631	bacteria01631.fna
GCA_000177615.2	GCA_000177615.2.fna	bacteria01632	bacteria01632.fna
GCA_000177635.2	GCA_000177635.2.fna	bacteria01633	bacteria01633.fna
GCA_000177655.2	GCA_000177655.2.fna	bacteria01634	bacteria01634.fna
GCA_000178115.2	GCA_000178115.2.fna	bacteria01635	bacteria01635.fna
GCA_000178395.2	GCA_000178395.2.fna	bacteria01636	bacteria01636.fna
GCA_000178495.2	GCA_000178495.2.fna	bacteria01637	bacteria01637.fna
GCA_000178835.2	GCA_000178835.2.fna	bacteria01638	bacteria01638.fna
GCA_000178875.2	GCA_000178875.2.fna	bacteria01639	bacteria01639.fna
GCA_000178935.2	GCA_000178935.2.fna	bacteria01640	bacteria01640.fna
GCA_000178955.2	GCA_000178955.2.fna	bacteria01641	bacteria01641.fna
GCA_000178975.2	GCA_000178975.2.fna	bacteria01642	bacteria01642.fna
GCA_000179015.2	GCA_000179015.2.fna	bacteria01643	bacteria01643.fna
GCA_000179035.2	GCA_000179035.2.fna	bacteria01644	bacteria01644.fna
GCA_000179395.2	GCA_000179395.2.fna	bacteria01645	bacteria01645.fna
GCA_000179635.2	GCA_000179635.2.fna	bacteria01646	bacteria01646.fna
GCA_000179915.2	GCA_000179915.2.fna	bacteria01647	bacteria01647.fna
GCA_000180175.2	GCA_000180175.2.fna	bacteria01648	bacteria01648.fna
GCA_000180515.2	GCA_000180515.2.fna	bacteria01649	bacteria01649.fna
GCA_000182745.1	GCA_000182745.1.fna	bacteria01650	bacteria01650.fna
GCA_000182835.1	GCA_000182835.1.fna	bacteria01651	bacteria01651.fna
GCA_000182875.1	GCA_000182875.1.fna	bacteria01652	bacteria01652.fna
GCA_000183115.1	GCA_000183115.1.fna	bacteria01653	bacteria01653.fna
GCA_000183135.1	GCA_000183135.1.fna	bacteria01654	bacteria01654.fna
GCA_000183155.1	GCA_000183155.1.fna	bacteria01655	bacteria01655.fna
GCA_000183185.1	GCA_000183185.1.fna	bacteria01656	bacteria01656.fna
GCA_000183225.1	GCA_000183225.1.fna	bacteria01657	bacteria01657.fna
GCA_000183245.1	GCA_000183245.1.fna	bacteria01658	bacteria01658.fna
GCA_000183285.1	GCA_000183285.1.fna	bacteria01659	bacteria01659.fna
GCA_000183305.1	GCA_000183305.1.fna	bacteria01660	bacteria01660.fna
GCA_000183345.1	GCA_000183345.1.fna	bacteria01661	bacteria01661.fna
GCA_000183365.1	GCA_000183365.1.fna	bacteria01662	bacteria01662.fna
GCA_000183385.1	GCA_000183385.1.fna	bacteria01663	bacteria01663.fna
GCA_000183405.1	GCA_000183405.1.fna	bacteria01664	bacteria01664.fna
GCA_000183425.1	GCA_000183425.1.fna	bacteria01665	bacteria01665.fna
GCA_000183665.1	GCA_000183665.1.fna	bacteria01666	bacteria01666.fna
GCA_000183725.1	GCA_000183725.1.fna	bacteria01667	bacteria01667.fna
GCA_000183745.1	GCA_000183745.1.fna	bacteria01668	bacteria01668.fna
GCA_000184065.1	GCA_000184065.1.fna	bacteria01669	bacteria01669.fna
GCA_000184185.1	GCA_000184185.1.fna	bacteria01670	bacteria01670.fna
GCA_000184325.1	GCA_000184325.1.fna	bacteria01671	bacteria01671.fna
GCA_000184345.2	GCA_000184345.2.fna	bacteria01672	bacteria01672.fna
GCA_000184435.1	GCA_000184435.1.fna	bacteria01673	bacteria01673.fna
GCA_000184685.1	GCA_000184685.1.fna	bacteria01674	bacteria01674.fna
GCA_000184705.1	GCA_000184705.1.fna	bacteria01675	bacteria01675.fna
GCA_000184745.1	GCA_000184745.1.fna	bacteria01676	bacteria01676.fna
GCA_000184925.1	GCA_000184925.1.fna	bacteria01677	bacteria01677.fna
GCA_000185185.1	GCA_000185185.1.fna	bacteria01678	bacteria01678.fna
GCA_000185205.1	GCA_000185205.1.fna	bacteria01679	bacteria01679.fna
GCA_000185225.1	GCA_000185225.1.fna	bacteria01680	bacteria01680.fna
GCA_000185245.1	GCA_000185245.1.fna	bacteria01681	bacteria01681.fna
GCA_000185745.1	GCA_000185745.1.fna	bacteria01682	bacteria01682.fna
GCA_000185805.1	GCA_000185805.1.fna	bacteria01683	bacteria01683.fna
GCA_000185885.1	GCA_000185885.1.fna	bacteria01684	bacteria01684.fna
GCA_000185905.1	GCA_000185905.1.fna	bacteria01685	bacteria01685.fna
GCA_000185965.1	GCA_000185965.1.fna	bacteria01686	bacteria01686.fna
GCA_000185985.2	GCA_000185985.2.fna	bacteria01687	bacteria01687.fna
GCA_000186005.1	GCA_000186005.1.fna	bacteria01688	bacteria01688.fna
GCA_000186225.1	GCA_000186225.1.fna	bacteria01689	bacteria01689.fna
GCA_000186245.1	GCA_000186245.1.fna	bacteria01690	bacteria01690.fna
GCA_000186265.1	GCA_000186265.1.fna	bacteria01691	bacteria01691.fna
GCA_000186345.1	GCA_000186345.1.fna	bacteria01692	bacteria01692.fna
GCA_000186385.1	GCA_000186385.1.fna	bacteria01693	bacteria01693.fna
GCA_000186405.1	GCA_000186405.1.fna	bacteria01694	bacteria01694.fna
GCA_000186585.1	GCA_000186585.1.fna	bacteria01695	bacteria01695.fna
GCA_000186665.4	GCA_000186665.4.fna	bacteria01696	bacteria01696.fna
GCA_000186725.1	GCA_000186725.1.fna	bacteria01697	bacteria01697.fna
GCA_000186745.1	GCA_000186745.1.fna	bacteria01698	bacteria01698.fna
GCA_000186885.1	GCA_000186885.1.fna	bacteria01699	bacteria01699.fna
GCA_000186985.3	GCA_000186985.3.fna	bacteria01700	bacteria01700.fna
GCA_000187005.1	GCA_000187005.1.fna	bacteria01701	bacteria01701.fna
GCA_000187205.4	GCA_000187205.4.fna	bacteria01702	bacteria01702.fna
GCA_000187705.1	GCA_000187705.1.fna	bacteria01703	bacteria01703.fna
GCA_000188215.1	GCA_000188215.1.fna	bacteria01704	bacteria01704.fna
GCA_000188715.1	GCA_000188715.1.fna	bacteria01705	bacteria01705.fna
GCA_000188735.1	GCA_000188735.1.fna	bacteria01706	bacteria01706.fna
GCA_000188955.5	GCA_000188955.5.fna	bacteria01707	bacteria01707.fna
GCA_000189295.2	GCA_000189295.2.fna	bacteria01708	bacteria01708.fna
GCA_000189415.1	GCA_000189415.1.fna	bacteria01709	bacteria01709.fna
GCA_000189435.3	GCA_000189435.3.fna	bacteria01710	bacteria01710.fna
GCA_000189455.3	GCA_000189455.3.fna	bacteria01711	bacteria01711.fna
GCA_000189495.1	GCA_000189495.1.fna	bacteria01712	bacteria01712.fna
GCA_000189515.1	GCA_000189515.1.fna	bacteria01713	bacteria01713.fna
GCA_000189535.1	GCA_000189535.1.fna	bacteria01714	bacteria01714.fna
GCA_000189735.2	GCA_000189735.2.fna	bacteria01715	bacteria01715.fna
GCA_000189775.3	GCA_000189775.3.fna	bacteria01716	bacteria01716.fna
GCA_000190435.1	GCA_000190435.1.fna	bacteria01717	bacteria01717.fna
GCA_000190515.1	GCA_000190515.1.fna	bacteria01718	bacteria01718.fna
GCA_000190535.1	GCA_000190535.1.fna	bacteria01719	bacteria01719.fna
GCA_000190555.1	GCA_000190555.1.fna	bacteria01720	bacteria01720.fna
GCA_000190575.1	GCA_000190575.1.fna	bacteria01721	bacteria01721.fna
GCA_000190595.1	GCA_000190595.1.fna	bacteria01722	bacteria01722.fna
GCA_000190635.1	GCA_000190635.1.fna	bacteria01723	bacteria01723.fna
GCA_000190735.2	GCA_000190735.2.fna	bacteria01724	bacteria01724.fna
GCA_000191045.1	GCA_000191045.1.fna	bacteria01725	bacteria01725.fna
GCA_000191145.1	GCA_000191145.1.fna	bacteria01726	bacteria01726.fna
GCA_000191165.1	GCA_000191165.1.fna	bacteria01727	bacteria01727.fna
GCA_000191425.1	GCA_000191425.1.fna	bacteria01728	bacteria01728.fna
GCA_000191445.1	GCA_000191445.1.fna	bacteria01729	bacteria01729.fna
GCA_000191465.1	GCA_000191465.1.fna	bacteria01730	bacteria01730.fna
GCA_000191485.1	GCA_000191485.1.fna	bacteria01731	bacteria01731.fna
GCA_000191505.1	GCA_000191505.1.fna	bacteria01732	bacteria01732.fna
GCA_000191525.1	GCA_000191525.1.fna	bacteria01733	bacteria01733.fna
GCA_000191545.1	GCA_000191545.1.fna	bacteria01734	bacteria01734.fna
GCA_000191565.1	GCA_000191565.1.fna	bacteria01735	bacteria01735.fna
GCA_000191905.1	GCA_000191905.1.fna	bacteria01736	bacteria01736.fna
GCA_000191925.1	GCA_000191925.1.fna	bacteria01737	bacteria01737.fna
GCA_000192045.3	GCA_000192045.3.fna	bacteria01738	bacteria01738.fna
GCA_000192105.1	GCA_000192105.1.fna	bacteria01739	bacteria01739.fna
GCA_000192315.1	GCA_000192315.1.fna	bacteria01740	bacteria01740.fna
GCA_000192335.1	GCA_000192335.1.fna	bacteria01741	bacteria01741.fna
GCA_000192395.2	GCA_000192395.2.fna	bacteria01742	bacteria01742.fna
GCA_000192635.1	GCA_000192635.1.fna	bacteria01743	bacteria01743.fna
GCA_000192705.1	GCA_000192705.1.fna	bacteria01744	bacteria01744.fna
GCA_000192725.1	GCA_000192725.1.fna	bacteria01745	bacteria01745.fna
GCA_000192745.1	GCA_000192745.1.fna	bacteria01746	bacteria01746.fna
GCA_000192845.1	GCA_000192845.1.fna	bacteria01747	bacteria01747.fna
GCA_000192865.1	GCA_000192865.1.fna	bacteria01748	bacteria01748.fna
GCA_000192885.1	GCA_000192885.1.fna	bacteria01749	bacteria01749.fna
GCA_000193185.2	GCA_000193185.2.fna	bacteria01750	bacteria01750.fna
GCA_000193205.1	GCA_000193205.1.fna	bacteria01751	bacteria01751.fna
GCA_000193355.1	GCA_000193355.1.fna	bacteria01752	bacteria01752.fna
GCA_000193395.1	GCA_000193395.1.fna	bacteria01753	bacteria01753.fna
GCA_000193435.3	GCA_000193435.3.fna	bacteria01754	bacteria01754.fna
GCA_000193595.3	GCA_000193595.3.fna	bacteria01755	bacteria01755.fna
GCA_000193615.3	GCA_000193615.3.fna	bacteria01756	bacteria01756.fna
GCA_000194075.3	GCA_000194075.3.fna	bacteria01757	bacteria01757.fna
GCA_000194115.1	GCA_000194115.1.fna	bacteria01758	bacteria01758.fna
GCA_000194135.1	GCA_000194135.1.fna	bacteria01759	bacteria01759.fna
GCA_000194605.1	GCA_000194605.1.fna	bacteria01760	bacteria01760.fna
GCA_000194745.1	GCA_000194745.1.fna	bacteria01761	bacteria01761.fna
GCA_000194765.1	GCA_000194765.1.fna	bacteria01762	bacteria01762.fna
GCA_000194785.1	GCA_000194785.1.fna	bacteria01763	bacteria01763.fna
GCA_000194805.1	GCA_000194805.1.fna	bacteria01764	bacteria01764.fna
GCA_000195065.1	GCA_000195065.1.fna	bacteria01765	bacteria01765.fna
GCA_000195085.1	GCA_000195085.1.fna	bacteria01766	bacteria01766.fna
GCA_000195105.1	GCA_000195105.1.fna	bacteria01767	bacteria01767.fna
GCA_000195275.1	GCA_000195275.1.fna	bacteria01768	bacteria01768.fna
GCA_000195295.1	GCA_000195295.1.fna	bacteria01769	bacteria01769.fna
GCA_000195315.1	GCA_000195315.1.fna	bacteria01770	bacteria01770.fna
GCA_000195335.1	GCA_000195335.1.fna	bacteria01771	bacteria01771.fna
GCA_000195395.5	GCA_000195395.5.fna	bacteria01772	bacteria01772.fna
GCA_000195435.4	GCA_000195435.4.fna	bacteria01773	bacteria01773.fna
GCA_000195515.1	GCA_000195515.1.fna	bacteria01774	bacteria01774.fna
GCA_000195535.1	GCA_000195535.1.fna	bacteria01775	bacteria01775.fna
GCA_000195555.1	GCA_000195555.1.fna	bacteria01776	bacteria01776.fna
GCA_000195575.1	GCA_000195575.1.fna	bacteria01777	bacteria01777.fna
GCA_000195675.1	GCA_000195675.1.fna	bacteria01778	bacteria01778.fna
GCA_000195695.1	GCA_000195695.1.fna	bacteria01779	bacteria01779.fna
GCA_000195715.1	GCA_000195715.1.fna	bacteria01780	bacteria01780.fna
GCA_000195735.1	GCA_000195735.1.fna	bacteria01781	bacteria01781.fna
GCA_000195755.1	GCA_000195755.1.fna	bacteria01782	bacteria01782.fna
GCA_000195775.1	GCA_000195775.1.fna	bacteria01783	bacteria01783.fna
GCA_000195795.1	GCA_000195795.1.fna	bacteria01784	bacteria01784.fna
GCA_000195815.1	GCA_000195815.1.fna	bacteria01785	bacteria01785.fna
GCA_000195835.2	GCA_000195835.2.fna	bacteria01786	bacteria01786.fna
GCA_000195855.1	GCA_000195855.1.fna	bacteria01787	bacteria01787.fna
GCA_000195875.1	GCA_000195875.1.fna	bacteria01788	bacteria01788.fna
GCA_000195955.2	GCA_000195955.2.fna	bacteria01789	bacteria01789.fna
GCA_000195975.1	GCA_000195975.1.fna	bacteria01790	bacteria01790.fna
GCA_000195995.1	GCA_000195995.1.fna	bacteria01791	bacteria01791.fna
GCA_000196015.1	GCA_000196015.1.fna	bacteria01792	bacteria01792.fna
GCA_000196035.1	GCA_000196035.1.fna	bacteria01793	bacteria01793.fna
GCA_000196055.1	GCA_000196055.1.fna	bacteria01794	bacteria01794.fna
GCA_000196075.1	GCA_000196075.1.fna	bacteria01795	bacteria01795.fna
GCA_000196095.1	GCA_000196095.1.fna	bacteria01796	bacteria01796.fna
GCA_000196115.1	GCA_000196115.1.fna	bacteria01797	bacteria01797.fna
GCA_000196135.1	GCA_000196135.1.fna	bacteria01798	bacteria01798.fna
GCA_000196155.1	GCA_000196155.1.fna	bacteria01799	bacteria01799.fna
GCA_000196175.1	GCA_000196175.1.fna	bacteria01800	bacteria01800.fna
GCA_000196215.1	GCA_000196215.1.fna	bacteria01801	bacteria01801.fna
GCA_000196235.1	GCA_000196235.1.fna	bacteria01802	bacteria01802.fna
GCA_000196255.1	GCA_000196255.1.fna	bacteria01803	bacteria01803.fna
GCA_000196275.1	GCA_000196275.1.fna	bacteria01804	bacteria01804.fna
GCA_000196295.1	GCA_000196295.1.fna	bacteria01805	bacteria01805.fna
GCA_000196315.1	GCA_000196315.1.fna	bacteria01806	bacteria01806.fna
GCA_000196335.1	GCA_000196335.1.fna	bacteria01807	bacteria01807.fna
GCA_000196355.1	GCA_000196355.1.fna	bacteria01808	bacteria01808.fna
GCA_000196395.1	GCA_000196395.1.fna	bacteria01809	bacteria01809.fna
GCA_000196435.1	GCA_000196435.1.fna	bacteria01810	bacteria01810.fna
GCA_000196455.1	GCA_000196455.1.fna	bacteria01811	bacteria01811.fna
GCA_000196475.1	GCA_000196475.1.fna	bacteria01812	bacteria01812.fna
GCA_000196495.1	GCA_000196495.1.fna	bacteria01813	bacteria01813.fna
GCA_000196515.1	GCA_000196515.1.fna	bacteria01814	bacteria01814.fna
GCA_000196535.1	GCA_000196535.1.fna	bacteria01815	bacteria01815.fna
GCA_000196555.1	GCA_000196555.1.fna	bacteria01816	bacteria01816.fna
GCA_000196575.1	GCA_000196575.1.fna	bacteria01817	bacteria01817.fna
GCA_000196595.1	GCA_000196595.1.fna	bacteria01818	bacteria01818.fna
GCA_000196615.1	GCA_000196615.1.fna	bacteria01819	bacteria01819.fna
GCA_000196675.1	GCA_000196675.1.fna	bacteria01820	bacteria01820.fna
GCA_000196695.1	GCA_000196695.1.fna	bacteria01821	bacteria01821.fna
GCA_000196735.1	GCA_000196735.1.fna	bacteria01822	bacteria01822.fna
GCA_000196755.1	GCA_000196755.1.fna	bacteria01823	bacteria01823.fna
GCA_000196795.1	GCA_000196795.1.fna	bacteria01824	bacteria01824.fna
GCA_000196815.1	GCA_000196815.1.fna	bacteria01825	bacteria01825.fna
GCA_000196835.1	GCA_000196835.1.fna	bacteria01826	bacteria01826.fna
GCA_000196855.1	GCA_000196855.1.fna	bacteria01827	bacteria01827.fna
GCA_000196875.2	GCA_000196875.2.fna	bacteria01828	bacteria01828.fna
GCA_000197735.1	GCA_000197735.1.fna	bacteria01829	bacteria01829.fna
GCA_000197755.2	GCA_000197755.2.fna	bacteria01830	bacteria01830.fna
GCA_000197875.1	GCA_000197875.1.fna	bacteria01831	bacteria01831.fna
GCA_000198515.1	GCA_000198515.1.fna	bacteria01832	bacteria01832.fna
GCA_000198775.1	GCA_000198775.1.fna	bacteria01833	bacteria01833.fna
GCA_000199675.1	GCA_000199675.1.fna	bacteria01834	bacteria01834.fna
GCA_000200475.1	GCA_000200475.1.fna	bacteria01835	bacteria01835.fna
GCA_000200595.1	GCA_000200595.1.fna	bacteria01836	bacteria01836.fna
GCA_000200735.1	GCA_000200735.1.fna	bacteria01837	bacteria01837.fna
GCA_000202635.1	GCA_000202635.1.fna	bacteria01838	bacteria01838.fna
GCA_000202835.1	GCA_000202835.1.fna	bacteria01839	bacteria01839.fna
GCA_000203195.1	GCA_000203195.1.fna	bacteria01840	bacteria01840.fna
GCA_000203215.1	GCA_000203215.1.fna	bacteria01841	bacteria01841.fna
GCA_000203835.1	GCA_000203835.1.fna	bacteria01842	bacteria01842.fna
GCA_000203855.3	GCA_000203855.3.fna	bacteria01843	bacteria01843.fna
GCA_000203875.1	GCA_000203875.1.fna	bacteria01844	bacteria01844.fna
GCA_000203895.1	GCA_000203895.1.fna	bacteria01845	bacteria01845.fna
GCA_000203915.1	GCA_000203915.1.fna	bacteria01846	bacteria01846.fna
GCA_000203935.1	GCA_000203935.1.fna	bacteria01847	bacteria01847.fna
GCA_000203955.1	GCA_000203955.1.fna	bacteria01848	bacteria01848.fna
GCA_000204075.1	GCA_000204075.1.fna	bacteria01849	bacteria01849.fna
GCA_000204115.1	GCA_000204115.1.fna	bacteria01850	bacteria01850.fna
GCA_000204135.1	GCA_000204135.1.fna	bacteria01851	bacteria01851.fna
GCA_000204155.1	GCA_000204155.1.fna	bacteria01852	bacteria01852.fna
GCA_000204255.1	GCA_000204255.1.fna	bacteria01853	bacteria01853.fna
GCA_000204275.1	GCA_000204275.1.fna	bacteria01854	bacteria01854.fna
GCA_000204565.1	GCA_000204565.1.fna	bacteria01855	bacteria01855.fna
GCA_000204625.1	GCA_000204625.1.fna	bacteria01856	bacteria01856.fna
GCA_000204645.1	GCA_000204645.1.fna	bacteria01857	bacteria01857.fna
GCA_000204665.1	GCA_000204665.1.fna	bacteria01858	bacteria01858.fna
GCA_000204985.1	GCA_000204985.1.fna	bacteria01859	bacteria01859.fna
GCA_000208385.1	GCA_000208385.1.fna	bacteria01860	bacteria01860.fna
GCA_000208405.1	GCA_000208405.1.fna	bacteria01861	bacteria01861.fna
GCA_000209655.1	GCA_000209655.1.fna	bacteria01862	bacteria01862.fna
GCA_000209675.1	GCA_000209675.1.fna	bacteria01863	bacteria01863.fna
GCA_000209755.1	GCA_000209755.1.fna	bacteria01864	bacteria01864.fna
GCA_000209795.2	GCA_000209795.2.fna	bacteria01865	bacteria01865.fna
GCA_000210155.1	GCA_000210155.1.fna	bacteria01866	bacteria01866.fna
GCA_000210315.1	GCA_000210315.1.fna	bacteria01867	bacteria01867.fna
GCA_000210415.1	GCA_000210415.1.fna	bacteria01868	bacteria01868.fna
GCA_000210435.1	GCA_000210435.1.fna	bacteria01869	bacteria01869.fna
GCA_000210455.1	GCA_000210455.1.fna	bacteria01870	bacteria01870.fna
GCA_000210475.1	GCA_000210475.1.fna	bacteria01871	bacteria01871.fna
GCA_000210495.1	GCA_000210495.1.fna	bacteria01872	bacteria01872.fna
GCA_000210515.1	GCA_000210515.1.fna	bacteria01873	bacteria01873.fna
GCA_000210815.2	GCA_000210815.2.fna	bacteria01874	bacteria01874.fna
GCA_000210835.1	GCA_000210835.1.fna	bacteria01875	bacteria01875.fna
GCA_000210855.2	GCA_000210855.2.fna	bacteria01876	bacteria01876.fna
GCA_000210875.1	GCA_000210875.1.fna	bacteria01877	bacteria01877.fna
GCA_000210895.1	GCA_000210895.1.fna	bacteria01878	bacteria01878.fna
GCA_000210915.2	GCA_000210915.2.fna	bacteria01879	bacteria01879.fna
GCA_000210935.1	GCA_000210935.1.fna	bacteria01880	bacteria01880.fna
GCA_000210955.1	GCA_000210955.1.fna	bacteria01881	bacteria01881.fna
GCA_000210975.1	GCA_000210975.1.fna	bacteria01882	bacteria01882.fna
GCA_000210995.1	GCA_000210995.1.fna	bacteria01883	bacteria01883.fna
GCA_000211015.1	GCA_000211015.1.fna	bacteria01884	bacteria01884.fna
GCA_000211035.2	GCA_000211035.2.fna	bacteria01885	bacteria01885.fna
GCA_000211055.2	GCA_000211055.2.fna	bacteria01886	bacteria01886.fna
GCA_000211075.1	GCA_000211075.1.fna	bacteria01887	bacteria01887.fna
GCA_000211095.1	GCA_000211095.1.fna	bacteria01888	bacteria01888.fna
GCA_000211235.1	GCA_000211235.1.fna	bacteria01889	bacteria01889.fna
GCA_000211255.2	GCA_000211255.2.fna	bacteria01890	bacteria01890.fna
GCA_000211295.1	GCA_000211295.1.fna	bacteria01891	bacteria01891.fna
GCA_000211375.1	GCA_000211375.1.fna	bacteria01892	bacteria01892.fna
GCA_000211545.6	GCA_000211545.6.fna	bacteria01893	bacteria01893.fna
GCA_000211855.3	GCA_000211855.3.fna	bacteria01894	bacteria01894.fna
GCA_000212335.1	GCA_000212335.1.fna	bacteria01895	bacteria01895.fna
GCA_000212355.1	GCA_000212355.1.fna	bacteria01896	bacteria01896.fna
GCA_000212375.1	GCA_000212375.1.fna	bacteria01897	bacteria01897.fna
GCA_000212395.1	GCA_000212395.1.fna	bacteria01898	bacteria01898.fna
GCA_000212415.1	GCA_000212415.1.fna	bacteria01899	bacteria01899.fna
GCA_000212675.2	GCA_000212675.2.fna	bacteria01900	bacteria01900.fna
GCA_000212695.1	GCA_000212695.1.fna	bacteria01901	bacteria01901.fna
GCA_000212715.2	GCA_000212715.2.fna	bacteria01902	bacteria01902.fna
GCA_000212735.1	GCA_000212735.1.fna	bacteria01903	bacteria01903.fna
GCA_000212975.1	GCA_000212975.1.fna	bacteria01904	bacteria01904.fna
GCA_000213135.1	GCA_000213135.1.fna	bacteria01905	bacteria01905.fna
GCA_000213155.1	GCA_000213155.1.fna	bacteria01906	bacteria01906.fna
GCA_000213235.1	GCA_000213235.1.fna	bacteria01907	bacteria01907.fna
GCA_000213255.1	GCA_000213255.1.fna	bacteria01908	bacteria01908.fna
GCA_000213635.1	GCA_000213635.1.fna	bacteria01909	bacteria01909.fna
GCA_000213655.1	GCA_000213655.1.fna	bacteria01910	bacteria01910.fna
GCA_000213785.1	GCA_000213785.1.fna	bacteria01911	bacteria01911.fna
GCA_000213805.1	GCA_000213805.1.fna	bacteria01912	bacteria01912.fna
GCA_000213825.1	GCA_000213825.1.fna	bacteria01913	bacteria01913.fna
GCA_000213865.1	GCA_000213865.1.fna	bacteria01914	bacteria01914.fna
GCA_000213955.1	GCA_000213955.1.fna	bacteria01915	bacteria01915.fna
GCA_000214095.3	GCA_000214095.3.fna	bacteria01916	bacteria01916.fna
GCA_000214155.1	GCA_000214155.1.fna	bacteria01917	bacteria01917.fna
GCA_000214175.1	GCA_000214175.1.fna	bacteria01918	bacteria01918.fna
GCA_000214195.1	GCA_000214195.1.fna	bacteria01919	bacteria01919.fna
GCA_000214215.1	GCA_000214215.1.fna	bacteria01920	bacteria01920.fna
GCA_000214235.1	GCA_000214235.1.fna	bacteria01921	bacteria01921.fna
GCA_000214355.1	GCA_000214355.1.fna	bacteria01922	bacteria01922.fna
GCA_000214375.1	GCA_000214375.1.fna	bacteria01923	bacteria01923.fna
GCA_000214395.1	GCA_000214395.1.fna	bacteria01924	bacteria01924.fna
GCA_000214435.1	GCA_000214435.1.fna	bacteria01925	bacteria01925.fna
GCA_000214665.1	GCA_000214665.1.fna	bacteria01926	bacteria01926.fna
GCA_000214705.1	GCA_000214705.1.fna	bacteria01927	bacteria01927.fna
GCA_000214785.1	GCA_000214785.1.fna	bacteria01928	bacteria01928.fna
GCA_000214805.1	GCA_000214805.1.fna	bacteria01929	bacteria01929.fna
GCA_000214825.1	GCA_000214825.1.fna	bacteria01930	bacteria01930.fna
GCA_000214845.1	GCA_000214845.1.fna	bacteria01931	bacteria01931.fna
GCA_000215065.1	GCA_000215065.1.fna	bacteria01932	bacteria01932.fna
GCA_000215085.1	GCA_000215085.1.fna	bacteria01933	bacteria01933.fna
GCA_000215105.1	GCA_000215105.1.fna	bacteria01934	bacteria01934.fna
GCA_000215345.3	GCA_000215345.3.fna	bacteria01935	bacteria01935.fna
GCA_000215645.1	GCA_000215645.1.fna	bacteria01936	bacteria01936.fna
GCA_000215665.1	GCA_000215665.1.fna	bacteria01937	bacteria01937.fna
GCA_000215705.1	GCA_000215705.1.fna	bacteria01938	bacteria01938.fna
GCA_000215745.1	GCA_000215745.1.fna	bacteria01939	bacteria01939.fna
GCA_000215895.1	GCA_000215895.1.fna	bacteria01940	bacteria01940.fna
GCA_000215975.1	GCA_000215975.1.fna	bacteria01941	bacteria01941.fna
GCA_000217615.1	GCA_000217615.1.fna	bacteria01942	bacteria01942.fna
GCA_000217635.1	GCA_000217635.1.fna	bacteria01943	bacteria01943.fna
GCA_000217655.1	GCA_000217655.1.fna	bacteria01944	bacteria01944.fna
GCA_000217675.1	GCA_000217675.1.fna	bacteria01945	bacteria01945.fna
GCA_000217795.1	GCA_000217795.1.fna	bacteria01946	bacteria01946.fna
GCA_000217815.1	GCA_000217815.1.fna	bacteria01947	bacteria01947.fna
GCA_000217835.1	GCA_000217835.1.fna	bacteria01948	bacteria01948.fna
GCA_000218265.1	GCA_000218265.1.fna	bacteria01949	bacteria01949.fna
GCA_000218305.1	GCA_000218305.1.fna	bacteria01950	bacteria01950.fna
GCA_000218545.1	GCA_000218545.1.fna	bacteria01951	bacteria01951.fna
GCA_000218565.1	GCA_000218565.1.fna	bacteria01952	bacteria01952.fna
GCA_000218585.1	GCA_000218585.1.fna	bacteria01953	bacteria01953.fna
GCA_000218625.1	GCA_000218625.1.fna	bacteria01954	bacteria01954.fna
GCA_000218855.1	GCA_000218855.1.fna	bacteria01955	bacteria01955.fna
GCA_000218875.1	GCA_000218875.1.fna	bacteria01956	bacteria01956.fna
GCA_000218895.1	GCA_000218895.1.fna	bacteria01957	bacteria01957.fna
GCA_000218915.1	GCA_000218915.1.fna	bacteria01958	bacteria01958.fna
GCA_000219045.1	GCA_000219045.1.fna	bacteria01959	bacteria01959.fna
GCA_000219105.1	GCA_000219105.1.fna	bacteria01960	bacteria01960.fna
GCA_000219175.1	GCA_000219175.1.fna	bacteria01961	bacteria01961.fna
GCA_000219195.1	GCA_000219195.1.fna	bacteria01962	bacteria01962.fna
GCA_000219215.1	GCA_000219215.1.fna	bacteria01963	bacteria01963.fna
GCA_000219355.1	GCA_000219355.1.fna	bacteria01964	bacteria01964.fna
GCA_000219375.1	GCA_000219375.1.fna	bacteria01965	bacteria01965.fna
GCA_000219455.1	GCA_000219455.1.fna	bacteria01966	bacteria01966.fna
GCA_000219475.3	GCA_000219475.3.fna	bacteria01967	bacteria01967.fna
