GCA_003156895.1	80.14	1.36
bacteria23317	80.10	3.89
GCA_002478275.1	80.00	2.36
GCA_001797745.1	80.00	5.34
GCA_002423105.1	79.82	0.00
2757320504	79.72	1.49
GCA_001797355.1	79.33	0.65
GCA_002503645.1	79.26	0.00
GCA_001735875.1	79.14	10.16
GCA_001443455.1	78.99	0.84
GCA_002298915.1	78.95	1.75
bacteria30024	78.67	1.95
GCA_003154475.1	78.64	0.91
GCA_001829375.1	78.48	1.20
GCA_003152935.1	78.39	3.76
GCA_001798725.1	78.35	3.00
GCA_003157475.1	78.30	4.75
GCA_003154615.1	78.12	2.60
GCA_003154715.1	78.06	9.27
2757320510	78.02	1.75
GCA_002327925.1	77.98	0.18
GCA_003165115.1	77.98	3.36
GCA_003165815.1	77.92	1.64
GCA_001799485.1	77.90	0.67
GCA_001797695.1	77.77	1.45
GCA_001768155.1	77.60	2.97
GCA_001829535.1	77.55	4.53
GCA_002328485.1	77.54	1.68
GCA_003553735.1	77.47	3.39
2757320505	77.46	0.00
GCA_002418825.1	77.42	3.23
GCA_002399315.1	77.37	2.87
GCA_001805295.1	77.35	1.14
GCA_002412505.1	77.28	1.12
bacteria00193	77.19	0.00
GCA_002298725.1	77.15	0.00
GCA_003153835.1	76.97	0.00
GCA_002327415.1	76.96	2.58
GCA_001830645.1	76.84	1.53
GCA_003246295.1	76.65	0.94
GCA_007280195.1	76.60	1.68
bacteria30023	76.44	1.72
2757320508	76.41	7.35
GCA_003820235.1	76.32	50.91
GCA_003155675.1	76.27	8.10
GCA_003553955.1	76.21	8.26
GCA_002410865.1	75.92	2.00
GCA_003159015.1	75.84	1.31
GCA_001800425.1	75.71	0.20
GCA_002419085.1	75.44	1.75
GCA_003153725.1	75.42	3.42
bacteria00190	75.14	0.29
GCA_001829835.1	74.88	0.16
GCA_002415465.1	74.86	1.66
GCA_001750995.1	74.83	0.89
bacteria23258	74.61	3.69
GCA_003154255.1	74.50	1.78
GCA_002306975.1	74.34	2.81
GCA_002067485.1	74.18	0.00
GCA_001789215.1	74.17	0.00
GCA_001806225.1	74.01	0.65
GCA_002880665.1	74.00	28.34
GCA_001773825.1	73.80	16.58
GCA_003157225.1	73.71	4.60
GCA_002347225.1	73.68	1.75
GCA_002306665.1	73.67	0.89
GCA_002067635.1	73.40	2.42
GCA_002419605.1	73.05	1.29
GCA_003154555.1	72.98	2.27
GCA_003247115.1	72.84	4.47
GCA_003557245.1	72.51	5.56
GCA_001797415.1	72.33	2.58
GCA_003561325.1	72.32	1.69
GCA_001800495.1	72.30	1.12
GCA_002367305.1	72.22	1.11
GCA_003158535.1	71.96	1.64
GCA_001829875.1	71.94	0.09
GCA_002382725.1	71.93	1.75
GCA_003154355.1	71.84	5.52
GCA_003978695.1	71.77	0.60
GCA_001303465.1	71.59	0.00
GCA_003247455.1	71.39	6.85
GCA_003550525.1	71.34	2.68
GCA_004377095.1	71.33	2.35
GCA_003153075.1	71.32	0.99
GCA_003648415.1	71.20	9.96
GCA_003155375.1	71.13	4.98
GCA_002482655.1	70.97	0.00
GCA_001798155.1	70.62	0.65
GCA_003647385.1	70.43	2.27
GCA_001603855.1	70.41	6.83
GCA_003250235.1	70.32	2.12
GCA_003250215.1	70.30	8.55
GCA_002345625.1	70.25	1.94
GCA_002424635.1	70.18	0.88
GCA_003563065.1	69.65	7.13
GCA_001798915.1	68.64	5.16
GCA_002508495.1	68.63	0.87
GCA_001828265.1	68.55	0.00
GCA_001799505.1	68.47	0.16
GCA_002380925.1	68.19	2.14
GCA_002687435.1	68.06	1.94
GCA_002840605.1	67.85	15.70
GCA_003694255.1	67.62	1.18
GCA_003568005.1	67.56	6.13
GCA_002068025.1	67.43	3.55
GCA_002793335.1	67.15	0.00
GCA_001803705.1	67.05	0.91
GCA_002067515.1	66.15	1.16
GCA_002779265.1	65.81	0.65
GCA_001829395.1	65.73	0.00
GCA_006226895.1	65.68	0.00
GCA_002771395.1	65.47	0.24
GCA_001795535.1	65.39	2.00
GCA_002279275.1	65.27	0.00
GCA_001775685.1	65.19	18.38
GCA_004376055.1	65.15	1.82
bacteria23311	64.08	1.47
bacteria00203	63.95	0.00
GCA_002497445.1	63.90	0.00
GCA_000768055.1	63.74	24.00
GCA_001802095.1	62.89	8.39
GCA_001602685.1	62.80	5.01
GCA_003564315.1	62.73	6.04
GCA_001829215.1	62.53	0.00
GCA_003820165.1	62.45	30.06
GCA_003553975.1	61.52	3.88
GCA_003820265.1	61.39	6.89
GCA_003564435.1	61.21	3.45
GCA_003551985.1	61.13	1.44
GCA_003551205.1	61.06	0.00
GCA_001830155.1	60.49	2.84
GCA_001799795.1	60.37	1.12
GCA_004526055.1	60.33	1.98
GCA_003648655.1	60.00	1.61
bacteria23272	59.61	7.04
GCA_007279735.1	59.50	4.57
GCA_002327225.1	58.77	1.75
GCA_003563695.1	58.75	5.08
GCA_003563615.1	58.65	3.41
GCA_001797865.1	57.99	13.23
GCA_003550765.1	57.85	2.54
GCA_003558625.1	57.66	0.84
GCA_003246975.1	56.47	1.68
GCA_006226855.1	55.70	4.78
GCA_005774585.1	55.69	12.56
GCA_002781565.1	55.61	0.00
GCA_003235275.1	55.51	6.99
GCA_002084945.1	55.17	3.45
GCA_002294405.1	55.15	0.00
GCA_001304045.1	54.94	1.08
GCA_002471555.1	54.44	0.30
GCA_003561375.1	54.44	2.12
GCA_001803955.1	54.22	1.82
GCA_003236115.1	53.98	9.34
GCA_003554725.1	53.93	9.18
GCA_002796565.1	53.48	3.14
GCA_001803845.1	53.41	0.00
GCA_000747085.1	52.26	1.45
GCA_000405345.1	51.28	0.00
bacteria23314	50.71	0.91
GCA_001800325.1	50.53	2.25
GCA_002177045.1	49.49	0.68
GCA_003249435.1	48.43	0.00
GCA_001797165.1	42.95	2.18
GCA_003246115.1	42.54	2.52
GCA_002968095.1	41.39	2.95
GCA_003247715.1	41.34	1.44
GCA_007279985.1	39.68	1.51
GCA_001798755.1	39.66	9.98
GCA_003250775.1	39.56	5.59
GCA_003246065.1	37.72	3.51
GCA_003250625.1	37.32	0.00
GCA_001769615.1	37.15	2.67
GCA_004525435.1	35.60	1.32
GCA_003235955.1	34.80	4.55
GCA_003250785.1	33.33	8.77
GCA_003246535.1	32.00	4.03
GCA_003252555.1	28.93	6.35
GCA_003820185.1	21.94	3.45
